name,class,mass,fall,year,lat,long,GeoLocation
Pine Bluffs,H,2700,Found,1935,41.18333,-104.06667,"(41.183330, -104.066670)"
Pine Dam,L5,200.4,Found,1976,-30.41667,138,"(-30.416670, 138.000000)"
Pine River,"Iron, IAB-sLL",3600,Found,1931,44.21667,-89.1,"(44.216670, -89.100000)"
Pingrup,H5-melt breccia,1213,Found,2011,-33.58316,118.65662,"(-33.583160, 118.656620)"
Pinnaroo,Mesosiderite-A4,39400,Found,1927,-35.38333,140.91667,"(-35.383330, 140.916670)"
Pinto Mountains,L6,17900,Found,1954,34,-115.78333,"(34.000000, -115.783330)"
Pipe Creek,H6,13600,Found,1887,29.68333,-98.91667,"(29.683330, -98.916670)"
Piplia Kalan,Eucrite-mmict,42000,Fell,1996,26.03472,73.94167,"(26.034720, 73.941670)"
Piquetberg,H,37,Fell,1881,-32.86667,18.71667,"(-32.866670, 18.716670)"
Pirapora,"Iron, IIAB",6175,Found,1888,-17.3,-45,"(-17.300000, -45.000000)"
Pirgunje,L6,842,Fell,1882,25.8,88.45,"(25.800000, 88.450000)"
Pirthalla,H6,1161,Fell,1884,29.58333,76,"(29.583330, 76.000000)"
Pitino,H5,1667,Found,2002,-27.46667,-60.58333,"(-27.466670, -60.583330)"
Pitts,"Iron, IAB-ung",3760,Fell,1921,31.95,-83.51667,"(31.950000, -83.516670)"
Pittsburg,"Iron, IAB-MG",600,Found,1850,40.43333,-80,"(40.433330, -80.000000)"
Pizzetti Well,H5,218.57,Found,1980,-26.26167,120.73333,"(-26.261670, 120.733330)"
Plains,H5,34300,Found,1964,33.28333,-102.76667,"(33.283330, -102.766670)"
Plains (d),H4,280,Found,1991,33.26667,-102.9,"(33.266670, -102.900000)"
Plainview (1917),H5,700000,Found,1917,34.11667,-101.78333,"(34.116670, -101.783330)"
Plainview (1950),H,2200,Found,1950,34.11667,-101.78333,"(34.116670, -101.783330)"
Plainview (c),OC,631,Found,1963,34.125,-101.75667,"(34.125000, -101.756670)"
Plainview (d),L6,700,Found,1979,34.1875,-101.70417,"(34.187500, -101.704170)"
Plainview (e),H5,1250,Found,2010,34.18513,-101.70558,"(34.185130, -101.705580)"
Plancy-l'Abbaye,H4,180,Found,2003,48.66667,-4.05,"(48.666670, -4.050000)"
Plantersville,H6,2085,Fell,1930,30.7,-96.11667,"(30.700000, -96.116670)"
Plateau du Tademait 001,H4,99,Found,1990,28.01667,0.3,"(28.016670, 0.300000)"
Plateau du Tademait 002,L6,4334,Found,2002,28.29767,0.6665,"(28.297670, 0.666500)"
Plateau du Tademait 003,L5,10000,Found,2002,28.29833,0.66667,"(28.298330, 0.666670)"
Plateau du Tademait 004,L6,3000,Found,2002,28.3,0.5,"(28.300000, 0.500000)"
Plateau du Tademait 005,L6,420,Found,2002,27.89167,0.21667,"(27.891670, 0.216670)"
Plateau du Tademait 006,LL6,2995,Found,2004,27.37033,0.70617,"(27.370330, 0.706170)"
Pleasanton,H5,2300,Found,1935,38.18333,-94.71667,"(38.183330, -94.716670)"
Pleşcoi,L5-6,6913,Fell,2008,45.275,26.70972,"(45.275000, 26.709720)"
Ploschkovitz,L5,39,Fell,1723,50.53333,14.11667,"(50.533330, 14.116670)"
Plymouth,"Iron, IIIAB",14000,Found,1893,41.33333,-86.31667,"(41.333330, -86.316670)"
Pnompehn,L6,96,Fell,1868,11.58333,104.91667,"(11.583330, 104.916670)"
Podgrodzie,H4/5,8.9,Found,2000,50.90333,21.54983,"(50.903330, 21.549830)"
Podolkhovsky,L6,648,Found,2007,49.66883,42.8325,"(49.668830, 42.832500)"
Poeppel Corner,L6,277,Found,1980,-25.78333,137.93333,"(-25.783330, 137.933330)"
Pohlitz,L5,3000,Fell,1819,50.93333,12.13333,"(50.933330, 12.133330)"
Point Berliet,H5,42000,Found,2001,20.537,9.53783,"(20.537000, 9.537830)"
Point of Rocks (iron),"Iron, IIIAB",18000,Found,1956,36.5,-104.5,"(36.500000, -104.500000)"
Point of Rocks (stone),L6,800,Found,1954,36.5,-104.5,"(36.500000, -104.500000)"
Poison Spring,Iron,524,Found,1971,38.17,-110.36667,"(38.170000, -110.366670)"
Pokhra,H5,350,Fell,1866,26.71667,82.66667,"(26.716670, 82.666670)"
Pollen,CM2,253.6,Fell,1942,66.34833,14.015,"(66.348330, 14.015000)"
Polujamki,H4,18350,Found,1971,52.1,79.7,"(52.100000, 79.700000)"
Pomozdino,Eucrite-cm,327,Found,1964,62.2,54.16667,"(62.200000, 54.166670)"
Pontlyfni,Winonaite,157,Fell,1931,53.03639,-4.31944,"(53.036390, -4.319440)"
Pony Creek,H4,4642,Found,1947,31.66333,-99.95,"(31.663330, -99.950000)"
Poolowanna,H5,875,Found,1997,-29.83167,136.85867,"(-29.831670, 136.858670)"
Poonarunna,H5,76,Found,1970,-27.76667,137.85,"(-27.766670, 137.850000)"
Pooposo,"Iron, IAB-MG",12000,Found,1910,-18.33333,-66.83333,"(-18.333330, -66.833330)"
Portales (a),H4,3240,Found,1967,34.06667,-103.5,"(34.066670, -103.500000)"
Portales (b),L6,595.8,Found,1967,34.06667,-103.5,"(34.066670, -103.500000)"
Portales (c),H4,6000,Found,1967,34.1,-103.41667,"(34.100000, -103.416670)"
Portales Valley,H6,71400,Fell,1998,34.175,-103.295,"(34.175000, -103.295000)"
Portis,L,30,Found,1959,39.56667,-98.68333,"(39.566670, -98.683330)"
Porto Alegre,"Iron, IIIE",200000,Found,2005,-30.03306,-51.23,"(-30.033060, -51.230000)"
Portugal,Stone-uncl,4500,Fell,1796,38.5,-8,"(38.500000, -8.000000)"
Post,L,2000,Found,1965,33.11667,-101.38333,"(33.116670, -101.383330)"
Potter,L6,261000,Found,1941,41.23333,-103.3,"(41.233330, -103.300000)"
Po-wang Chen,LL,665,Fell,1933,31.41667,118.5,"(31.416670, 118.500000)"
Powell Peak 001,H6,42.8,Found,2011,34.68222,-114.33046,"(34.682220, -114.330460)"
Powell Peak 002,L4,1062,Found,2008,34.7049,-114.34572,"(34.704900, -114.345720)"
Powellsville,H5,4310,Found,1990,38.66667,-82.78333,"(38.666670, -82.783330)"
Prairie Dog Creek,H3.7,2900,Found,1893,39.63333,-100.5,"(39.633330, -100.500000)"
Prambachkirchen,L6,2125,Fell,1932,48.3025,13.94083,"(48.302500, 13.940830)"
Prambanan,"Iron, ungrouped",500000,Found,1797,-7.56667,110.83333,"(-7.566670, 110.833330)"
Premier Downs 001,L5,83,Found,1989,-30.46667,125.46667,"(-30.466670, 125.466670)"
Premier Downs 002,LL5-6,124.6,Found,2008,-30.68833,125.51333,"(-30.688330, 125.513330)"
Preobrazhenka,H3/4,418,Found,1949,53.7,79.5,"(53.700000, 79.500000)"
Pribram,H5,5555,Fell,1959,49.66667,14.03333,"(49.666670, 14.033330)"
Pricetown,L6,900,Fell,1893,39.11667,-83.85,"(39.116670, -83.850000)"
Primm,H5,3383,Found,1997,35.66667,-115.36667,"(35.666670, -115.366670)"
Prospector Pool,"Iron, ungrouped",2768,Found,2003,-29.35,121.76667,"(-29.350000, 121.766670)"
Providence,"Iron, IIIAB",6804,Found,1903,38.56667,-85.23333,"(38.566670, -85.233330)"
Puente del Zacate,"Iron, IIIAB",30790,Found,1904,27.86667,-101.5,"(27.866670, -101.500000)"
Puente-Ladron,L,7.7,Found,1944,34.4,-106.85,"(34.400000, -106.850000)"
Puerta de Arauco,Iron,1533,Found,1904,-28.88333,-66.66667,"(-28.883330, -66.666670)"
Puerto Lápice,Eucrite-br,500,Fell,2007,39.35,-3.51667,"(39.350000, -3.516670)"
Puerto Libertad,L,66,Found,1973,29.9,-112.68333,"(29.900000, -112.683330)"
Pulsora,H5,560,Fell,1863,23.36667,75.18333,"(23.366670, 75.183330)"
Pultusk,H5,250000,Fell,1868,52.76667,21.26667,"(52.766670, 21.266670)"
Punganaru,Stone-uncl,100,Fell,1811,13.33333,78.95,"(13.333330, 78.950000)"
Puquios,"Iron, IID",6580,Found,1885,-27.15,-69.91667,"(-27.150000, -69.916670)"
Purgatory Peak A77006,"Iron, IAB-MG",19068,Found,1977,-77.33333,162.3,"(-77.333330, 162.300000)"
Purmela,"Iron, IIF",4500,Found,1977,29.5,-98.05,"(29.500000, -98.050000)"
Putinga,L6,300000,Fell,1937,-29.03333,-53.05,"(-29.033330, -53.050000)"
Putnam County,"Iron, IVA",32700,Found,1839,33.25,-83.25,"(33.250000, -83.250000)"
Qaşr Tarcine,L6,150,Found,2010,33.24333,9.86638,"(33.243330, 9.866380)"
Qarat al Milh 001,LL4-6,7269,Found,2005,21.37015,57.7291,"(21.370150, 57.729100)"
Qidong,L/LL5,1275,Fell,1982,32.08333,121.5,"(32.083330, 121.500000)"
Qijiaojing,"Iron, ungrouped",160000,Found,2003,43.75,92.91667,"(43.750000, 92.916670)"
Qingzhen,EH3,2600,Fell,1976,26.53333,106.46667,"(26.533330, 106.466670)"
Quarat al Hanish,"Iron, IAB-sHL",593,Found,1979,25.15,25.58333,"(25.150000, 25.583330)"
Quartz Mountain,"Iron, IIIAB",4832,Found,1935,37.2,-116.7,"(37.200000, -116.700000)"
Quartzsite,L4,69.7,Found,2002,33.68085,-114.1958,"(33.680850, -114.195800)"
Qued Mya 001,H6,90,Found,1991,30.28306,3.62,"(30.283060, 3.620000)"
Queen Alexandra Range 02100,LL5,1007.5,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02101,LL5,0.96,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02102,LL5,7.39,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02103,H5,4.33,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02104,H5,9.86,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02105,LL6,0.77,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02106,H6,4.38,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02107,H5,18.01,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02108,LL5,0.79,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02109,H5,5.28,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02110,H5,136.62,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02111,H5,19.51,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02112,LL4,12.12,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02113,H5,6.42,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02114,H5,12.97,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02115,H6,9.04,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02116,H5,4.62,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02117,L4,4.71,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02118,LL5,4.61,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02119,LL5,3.88,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02120,LL5,15.47,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02121,LL4,18.1,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02122,LL4,5.06,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02123,LL4,10.36,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02124,H6,11.25,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02125,LL4,17.18,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02126,LL5,3.8,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02127,LL4,5.43,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02128,LL4,4.76,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02129,H4,15.36,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02130,LL5,1.26,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02131,LL5,11.55,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02132,L5,5.39,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02133,H6,12.85,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02134,LL4,8.68,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02135,H6,9.59,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02136,H5,1.82,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02137,LL4,5.49,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02138,H5,10.56,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02139,LL5,1.3,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02140,H5,14.79,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02141,LL5,19.69,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02142,H5,2.19,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02143,H5,7.86,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02144,H5,5.93,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02145,L4,0.83,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02146,L6,1.2,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02147,L5,4.6,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02148,H6,12.14,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02149,LL5,1.32,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02150,H6,2,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02151,H6,3.8,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02152,L6,0.5,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02153,LL5,1,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02154,LL5,2.1,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02155,LL5,9.6,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02156,LL5,4.8,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02157,LL5,7.8,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02159,H6,3.6,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02160,LL5,286.6,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02161,L5,91.44,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02162,H5,26.78,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02163,H6,122.62,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02164,H5,82.82,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02165,H5,50.99,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02166,H5,60.66,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02167,L5,73.34,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02168,H5,50.63,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02169,LL4,58.48,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02170,LL6,24.9,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02171,H5,15.35,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02172,L5,11.5,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02173,H5,6.04,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02174,H5,5.88,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02175,H5,9.94,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02177,LL5,1.9,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02178,LL5,0.55,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02179,L5,3.17,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02180,LL4,51.54,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02181,H5,25.46,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02182,H5,29.1,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02183,LL5,26.66,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02184,LL5,14.45,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02185,LL5,15.23,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02186,H5,37.88,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02187,L5,9.66,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02188,H5,29.23,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 02189,LL4,27.09,Found,2002,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 86900,Mesosiderite,1532.3,Found,1986,-84.60358,162.45587,"(-84.603580, 162.455870)"
Queen Alexandra Range 87400,L6,118.7,Found,1987,-84.41065,163.75571,"(-84.410650, 163.755710)"
Queen Alexandra Range 87401,L6,4866.2,Found,1987,-84.41511,163.67432,"(-84.415110, 163.674320)"
Queen Alexandra Range 90200,H4,9216.7,Found,1990,-84.59784,162.25299,"(-84.597840, 162.252990)"
Queen Alexandra Range 90201,L5,1282.5,Found,1990,-84.59622,162.33977,"(-84.596220, 162.339770)"
Queen Alexandra Range 90202,L5,440,Found,1990,-84.59633,162.32288,"(-84.596330, 162.322880)"
Queen Alexandra Range 90203,H6,1132.1,Found,1990,-84.59301,162.78483,"(-84.593010, 162.784830)"
Queen Alexandra Range 90204,H6,334.6,Found,1990,-84.6109,162.14203,"(-84.610900, 162.142030)"
Queen Alexandra Range 90205,L5,458.5,Found,1990,-84.59612,162.30508,"(-84.596120, 162.305080)"
Queen Alexandra Range 90206,L5,548.9,Found,1990,-84.5958,162.33756,"(-84.595800, 162.337560)"
Queen Alexandra Range 90207,L5,366.9,Found,1990,-84.59951,162.2393,"(-84.599510, 162.239300)"
Queen Alexandra Range 90208,L5,811.6,Found,1990,-84.5978,162.40027,"(-84.597800, 162.400270)"
Queen Alexandra Range 90209,L5,560.4,Found,1990,-84.59508,162.34795,"(-84.595080, 162.347950)"
Queen Alexandra Range 90210,L5,316.1,Found,1990,-84.60576,162.17359,"(-84.605760, 162.173590)"
Queen Alexandra Range 90211,L5,436.3,Found,1990,-84.58632,162.61342,"(-84.586320, 162.613420)"
Queen Alexandra Range 90212,L5,607.4,Found,1990,-84.58632,162.61005,"(-84.586320, 162.610050)"
Queen Alexandra Range 90213,L5,389,Found,1990,-84.586,162.61564,"(-84.586000, 162.615640)"
Queen Alexandra Range 90214,L5,571.3,Found,1990,-84.60076,162.2245,"(-84.600760, 162.224500)"
Queen Alexandra Range 90215,L5,358.9,Found,1990,-84.6067,162.16708,"(-84.606700, 162.167080)"
Queen Alexandra Range 90216,L5,359.3,Found,1990,-84.60051,162.22791,"(-84.600510, 162.227910)"
Queen Alexandra Range 90217,L5,327.7,Found,1990,-84.59503,162.3199,"(-84.595030, 162.319900)"
Queen Alexandra Range 90218,L5,926.5,Found,1990,-84.61017,162.15388,"(-84.610170, 162.153880)"
Queen Alexandra Range 90219,L5,316,Found,1990,-84.61116,162.14566,"(-84.611160, 162.145660)"
Queen Alexandra Range 90220,L6,377.4,Found,1990,-84.59192,162.79943,"(-84.591920, 162.799430)"
Queen Alexandra Range 90221,L5,432.7,Found,1990,-84.59651,162.39579,"(-84.596510, 162.395790)"
Queen Alexandra Range 90222,L6,476.8,Found,1990,-84.59487,162.82712,"(-84.594870, 162.827120)"
Queen Alexandra Range 90223,H6,329.5,Found,1990,-84.59969,162.50348,"(-84.599690, 162.503480)"
Queen Alexandra Range 90224,L5,245.8,Found,1990,-84.60579,162.15894,"(-84.605790, 162.158940)"
Queen Alexandra Range 90225,L5,325.5,Found,1990,-84.60102,162.22281,"(-84.601020, 162.222810)"
Queen Alexandra Range 90226,L5,302,Found,1990,-84.61429,162.12224,"(-84.614290, 162.122240)"
Queen Alexandra Range 90227,L5,200.1,Found,1990,-84.59617,162.28531,"(-84.596170, 162.285310)"
Queen Alexandra Range 90228,H6,244.7,Found,1990,-84.6021,162.47924,"(-84.602100, 162.479240)"
Queen Alexandra Range 90229,L5,307.6,Found,1990,-84.60353,162.19455,"(-84.603530, 162.194550)"
Queen Alexandra Range 90230,L5,236.3,Found,1990,-84.59566,162.36918,"(-84.595660, 162.369180)"
Queen Alexandra Range 90231,L5,169.2,Found,1990,-84.58079,162.68497,"(-84.580790, 162.684970)"
Queen Alexandra Range 90232,L5,181.9,Found,1990,-84.58059,162.58633,"(-84.580590, 162.586330)"
Queen Alexandra Range 90233,L5,157.4,Found,1990,-84.59412,162.30082,"(-84.594120, 162.300820)"
Queen Alexandra Range 90234,L5,333.2,Found,1990,-84.59484,162.29838,"(-84.594840, 162.298380)"
Queen Alexandra Range 90235,L5,178.8,Found,1990,-84.59343,162.23965,"(-84.593430, 162.239650)"
Queen Alexandra Range 90236,L5,187.1,Found,1990,-84.59515,162.31057,"(-84.595150, 162.310570)"
Queen Alexandra Range 90237,L5,301.8,Found,1990,-84.61391,162.1441,"(-84.613910, 162.144100)"
Queen Alexandra Range 90238,L5,205.1,Found,1990,-84.59515,162.3055,"(-84.595150, 162.305500)"
Queen Alexandra Range 90239,L5,168.2,Found,1990,-84.5903,162.71511,"(-84.590300, 162.715110)"
Queen Alexandra Range 90240,L5,115.8,Found,1990,-84.58294,162.77784,"(-84.582940, 162.777840)"
Queen Alexandra Range 90241,L5,69.3,Found,1990,-84.6055,162.15636,"(-84.605500, 162.156360)"
Queen Alexandra Range 90242,L5,212.5,Found,1990,-84.6082,162.15934,"(-84.608200, 162.159340)"
Queen Alexandra Range 90243,L5,245.9,Found,1990,-84.61073,162.15071,"(-84.610730, 162.150710)"
Queen Alexandra Range 90244,L5,152.4,Found,1990,-84.59304,162.25892,"(-84.593040, 162.258920)"
Queen Alexandra Range 90245,L5,117.6,Found,1990,-84.61019,162.14565,"(-84.610190, 162.145650)"
Queen Alexandra Range 90246,L5,103.1,Found,1990,-84.59805,162.21336,"(-84.598050, 162.213360)"
Queen Alexandra Range 90247,L5,131.2,Found,1990,-84.61084,162.13971,"(-84.610840, 162.139710)"
Queen Alexandra Range 90248,L5,153.9,Found,1990,-84.59325,162.24953,"(-84.593250, 162.249530)"
Queen Alexandra Range 90249,L5,150.7,Found,1990,-84.60108,162.20923,"(-84.601080, 162.209230)"
Queen Alexandra Range 90250,L5,150.7,Found,1990,-84.59642,162.37287,"(-84.596420, 162.372870)"
Queen Alexandra Range 90251,L5,126.6,Found,1990,-84.59528,162.31384,"(-84.595280, 162.313840)"
Queen Alexandra Range 90252,L5,253.4,Found,1990,-84.60994,162.14785,"(-84.609940, 162.147850)"
Queen Alexandra Range 90253,L5,115.9,Found,1990,-84.59512,162.31331,"(-84.595120, 162.313310)"
Queen Alexandra Range 90254,L5,166.9,Found,1990,-84.58227,162.64559,"(-84.582270, 162.645590)"
Queen Alexandra Range 90255,H6,99.5,Found,1990,-84.57484,162.57254,"(-84.574840, 162.572540)"
Queen Alexandra Range 90256,L5,166,Found,1990,-84.60292,162.20704,"(-84.602920, 162.207040)"
Queen Alexandra Range 90257,L5,104,Found,1990,-84.59479,162.36067,"(-84.594790, 162.360670)"
Queen Alexandra Range 90258,L5,126.5,Found,1990,-84.61147,162.13861,"(-84.611470, 162.138610)"
Queen Alexandra Range 90259,L5,178.5,Found,1990,-84.60981,162.13404,"(-84.609810, 162.134040)"
Queen Alexandra Range 90260,L5,131.2,Found,1990,-84.59496,162.31879,"(-84.594960, 162.318790)"
Queen Alexandra Range 90261,L5,125.5,Found,1990,-84.61149,162.1444,"(-84.611490, 162.144400)"
Queen Alexandra Range 90263,L5,105.8,Found,1990,-84.59633,162.29153,"(-84.596330, 162.291530)"
Queen Alexandra Range 90264,L5,109.3,Found,1990,-84.58572,162.58007,"(-84.585720, 162.580070)"
Queen Alexandra Range 90265,L5,141.3,Found,1990,-84.59482,162.34674,"(-84.594820, 162.346740)"
